Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,c_total_pages,c_total_duration,c_product_share,c_page_value_per_product,Revenue
8,456.9,0,0.0,35,1113.783333,0.0,0.012017544,12.1225775,0.0,Oct,2,5,2,2,Returning_Visitor,0,43,1570.683333,0.813953488372093,0.34635935714285715,1
0,0.0,0,0.0,4,185.0,0.05,0.1,0.0,0.0,Nov,2,2,1,20,Returning_Visitor,0,4,185.0,1.0,0.0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Mar,1,1,4,1,Returning_Visitor,0,1,0.0,1.0,0.0,0
0,0.0,0,0.0,4,251.0,0.05,0.1,0.0,0.0,Nov,2,2,4,3,Returning_Visitor,0,4,251.0,1.0,0.0,0
0,0.0,3,60.5,74,3105.365207,0.015789474,0.022261905,0.0,0.0,Nov,1,2,5,2,Returning_Visitor,0,77,3165.865207,0.961038961038961,0.0,0
7,119.4,0,0.0,16,743.5314286,0.01,0.02,35.35631939,0.0,Sep,1,1,8,4,Returning_Visitor,0,23,862.9314286,0.6956521739130435,2.209769961875,0
13,388.3,8,417.0,67,6483.775,0.00375,0.01725,24.27165,0.0,May,2,2,4,2,Returning_Visitor,0,88,7289.075,0.7613636363636364,0.3622634328358209,0
6,453.6,2,12.0,73,1889.833333,0.01025641,0.018883894,0.0,0.0,Dec,3,2,4,13,Returning_Visitor,0,81,2355.433333,0.9012345679012346,0.0,0
0,0.0,0,0.0,58,1645.966667,0.014285714,0.036607143,0.0,0.0,May,2,2,2,1,Returning_Visitor,0,58,1645.966667,1.0,0.0,0
0,0.0,0,0.0,4,163.5,0.0,0.025,0.0,0.0,Nov,3,6,2,2,Returning_Visitor,0,4,163.5,1.0,0.0,0
16,301.1369048,4,886.5,78,5097.41833,0.014132104,0.030390424,7.296889074,0.0,Nov,3,2,2,2,Returning_Visitor,1,98,6285.0552348,0.7959183673469388,0.09354985992307692,1
0,0.0,0,0.0,9,953.8333333,0.0,0.011428571,92.83857143,0.0,May,3,2,1,5,Returning_Visitor,1,9,953.8333333,1.0,10.315396825555556,1
3,209.0,0,0.0,18,412.3333333,0.0,0.01875,0.0,0.4,May,3,2,3,3,Returning_Visitor,0,21,621.3333333,0.8571428571428571,0.0,0
2,31.5,0,0.0,12,402.5,0.0,0.0025,0.0,0.0,Mar,2,2,7,1,Returning_Visitor,0,14,434.0,0.8571428571428571,0.0,0
0,0.0,0,0.0,17,132.6333333,0.011764706,0.007843137,0.0,0.0,Mar,1,1,1,2,Returning_Visitor,0,17,132.6333333,1.0,0.0,0
0,0.0,0,0.0,5,125.0,0.086666667,0.166666667,0.0,0.0,Feb,2,2,1,3,Returning_Visitor,0,5,125.0,1.0,0.0,0
1,10.0,0,0.0,27,548.2833333,0.003703704,0.025308642,0.0,0.0,Dec,2,4,9,2,Returning_Visitor,0,28,558.2833333,0.9642857142857143,0.0,0
1,3.0,0,0.0,26,885.0,0.0,0.036111111,17.5455,0.0,May,2,2,1,2,Returning_Visitor,0,27,888.0,0.9629629629629629,0.674826923076923,1
2,17.0,0,0.0,20,1415.625,0.012698413,0.044761905,32.578313,0.0,Mar,3,3,1,10,Returning_Visitor,0,22,1432.625,0.9090909090909091,1.6289156500000002,0
2,34.0,0,0.0,81,2241.002381,0.002439024,0.007012195,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,0,83,2275.002381,0.9759036144578314,0.0,0
2,25.0,0,0.0,20,733.5,0.012698413,0.016190476,0.0,0.0,May,3,2,2,2,Returning_Visitor,0,22,758.5,0.9090909090909091,0.0,0
2,101.5,0,0.0,16,692.6666667,0.0,0.0125,146.23875,0.0,May,2,2,5,2,New_Visitor,0,18,794.1666667,0.8888888888888888,9.139921875,1
2,40.8,0,0.0,45,1668.125238,0.004444444,0.024107744,47.57360345,0.0,Sep,1,1,4,2,Returning_Visitor,0,47,1708.925238,0.9574468085106383,1.0571911877777778,0
0,0.0,0,0.0,4,313.8,0.0,0.05,14.53547145,0.0,Jul,2,6,3,5,Returning_Visitor,0,4,313.8,1.0,3.6338678625,0
3,103.8,0,0.0,4,683.4,0.057142857,0.04,0.0,0.0,Aug,3,2,6,1,Returning_Visitor,0,7,787.1999999999999,0.5714285714285714,0.0,0
3,43.0,0,0.0,10,427.1666667,0.0,0.015384615,0.0,0.0,Mar,3,2,9,3,Returning_Visitor,0,13,470.1666667,0.7692307692307693,0.0,0
0,0.0,0,0.0,4,30.5,0.0,0.05,0.0,0.0,Mar,2,4,3,3,Returning_Visitor,0,4,30.5,1.0,0.0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Nov,1,1,4,1,Returning_Visitor,0,1,0.0,1.0,0.0,0
2,114.0,0,0.0,17,176.6666667,0.078947368,0.093859649,0.0,0.0,May,3,2,6,3,Returning_Visitor,0,19,290.6666667,0.8947368421052632,0.0,0
0,0.0,0,0.0,33,778.8166667,0.0,0.022424242,0.0,0.0,Mar,2,5,1,1,Returning_Visitor,0,33,778.8166667,1.0,0.0,0
0,0.0,0,0.0,46,3346.041667,0.0,0.01884058,0.0,0.0,Nov,2,2,3,2,Returning_Visitor,1,46,3346.041667,1.0,0.0,1
0,0.0,0,0.0,46,2158.5,0.019565217,0.032246377,0.0,0.0,Nov,1,2,7,2,Returning_Visitor,0,46,2158.5,1.0,0.0,0
4,155.5,0,0.0,13,474.8333333,0.0,0.00625,0.0,0.0,Mar,3,2,1,1,Returning_Visitor,0,17,630.3333333,0.7647058823529411,0.0,0
8,122.0416667,0,0.0,14,338.7916667,0.0,0.025,0.0,0.0,Dec,2,2,7,3,Returning_Visitor,0,22,460.8333334,0.6363636363636364,0.0,0
0,0.0,0,0.0,10,127.75,0.053333333,0.075,0.0,0.0,May,1,1,2,3,Returning_Visitor,0,10,127.75,1.0,0.0,0
0,0.0,0,0.0,10,158.75,0.0,0.02,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,0,10,158.75,1.0,0.0,0
2,19.4,3,45.26666667,10,136.0666667,0.0,0.052857143,0.0,0.0,Sep,2,2,1,5,Returning_Visitor,0,15,200.73333337000003,0.6666666666666666,0.0,0
0,0.0,0,0.0,18,773.2,0.0,0.0125,46.4748023,0.0,Nov,1,1,3,1,New_Visitor,0,18,773.2,1.0,2.5819334611111113,1
2,165.1333333,0,0.0,87,3220.336667,0.004597701,0.01954023,0.0,0.0,June,2,5,8,1,Returning_Visitor,0,89,3385.4700003,0.9775280898876404,0.0,1
0,0.0,0,0.0,6,136.5,0.0,0.033333333,0.0,0.0,Mar,3,3,1,2,Returning_Visitor,0,6,136.5,1.0,0.0,0
3,60.16666667,0,0.0,14,2322.866667,0.011764706,0.028431373,0.0,0.0,June,2,2,2,1,Returning_Visitor,0,17,2383.0333336699996,0.8235294117647058,0.0,0
3,89.75,2,16.0,36,1751.847727,0.005263158,0.023684211,0.0,0.0,Nov,2,2,7,1,Returning_Visitor,0,41,1857.597727,0.8780487804878049,0.0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Oct,1,1,1,1,New_Visitor,1,1,0.0,1.0,0.0,0
0,0.0,0,0.0,40,2046.832418,0.004166667,0.033880952,0.0,0.0,Nov,1,8,1,11,Returning_Visitor,0,40,2046.832418,1.0,0.0,1
0,0.0,0,0.0,4,143.5,0.033333333,0.058333333,0.0,0.0,Dec,1,1,1,2,Returning_Visitor,0,4,143.5,1.0,0.0,0
1,102.5,0,0.0,5,97.0,0.0,0.011111111,0.0,0.0,Mar,3,2,1,9,New_Visitor,1,6,199.5,0.8333333333333334,0.0,0
0,0.0,0,0.0,23,647.1428571,0.004347826,0.022222222,0.0,0.0,Nov,1,8,1,11,Returning_Visitor,1,23,647.1428571,1.0,0.0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Nov,3,2,2,1,Returning_Visitor,0,1,0.0,1.0,0.0,0
8,227.5326923,3,292.6842105,66,3025.521713,0.015995116,0.025541275,7.371682608,0.0,Mar,3,2,3,6,Returning_Visitor,0,77,3545.7386158,0.8571428571428571,0.11169216072727273,1
8,157.3166667,0,0.0,48,691.95,0.012666667,0.021380952,6.887181233,0.0,Oct,2,2,1,1,Returning_Visitor,0,56,849.2666667000001,0.8571428571428571,0.14348294235416667,0
6,352.5,0,0.0,21,696.6666667,0.0,0.0125,75.06781572,0.0,Mar,2,2,6,10,New_Visitor,1,27,1049.1666667,0.7777777777777778,3.574657891428571,1
10,237.8333333,2,23.0,82,1814.564286,0.002325581,0.010385835,8.495651163,0.0,May,3,2,3,2,Returning_Visitor,0,94,2075.3976193,0.8723404255319149,0.10360550198780488,0
2,45.0,2,55.5,4,77.5,0.0,0.033333333,0.0,0.0,May,1,1,2,4,Returning_Visitor,1,8,178.0,0.5,0.0,0
0,0.0,0,0.0,48,3972.0,0.0,0.020991254,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,0,48,3972.0,1.0,0.0,0
4,99.33333333,0,0.0,15,715.875,0.010526316,0.052631579,0.0,0.0,Dec,2,5,4,2,Returning_Visitor,0,19,815.20833333,0.7894736842105263,0.0,0
0,0.0,0,0.0,10,516.75,0.02,0.08,0.0,0.0,Dec,4,2,3,1,Returning_Visitor,0,10,516.75,1.0,0.0,0
0,0.0,0,0.0,17,315.0833333,0.0,0.014705882,0.0,0.0,Dec,2,2,3,1,Returning_Visitor,0,17,315.0833333,1.0,0.0,1
5,176.0,0,0.0,15,537.2,0.011764706,0.023529412,27.664,0.6,May,2,2,2,6,Returning_Visitor,0,20,713.2,0.75,1.8442666666666667,1
0,0.0,4,112.6,93,2299.97,0.002777778,0.0109375,16.95907848,0.0,Aug,2,2,1,4,Returning_Visitor,0,97,2412.5699999999997,0.9587628865979382,0.18235568258064513,1
13,296.0416667,3,46.25,52,1249.481746,0.036885246,0.061460507,0.0,0.0,Dec,1,1,3,1,Returning_Visitor,0,68,1591.7734126999999,0.7647058823529411,0.0,0
2,43.4,0,0.0,5,278.0,0.0,0.033333333,0.0,0.0,Aug,2,2,1,2,New_Visitor,1,7,321.4,0.7142857142857143,0.0,0
7,64.14285714,1,0.0,20,1409.809524,0.008695652,0.035507246,0.0,0.0,Mar,3,2,3,2,Returning_Visitor,0,28,1473.95238114,0.7142857142857143,0.0,0
0,0.0,3,26.0,21,405.3333333,0.0,0.026086957,0.0,0.0,May,2,2,6,4,Returning_Visitor,0,24,431.3333333,0.875,0.0,0
0,0.0,0,0.0,35,3324.333333,0.011428571,0.024761905,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,0,35,3324.333333,1.0,0.0,0
1,32.2,0,0.0,32,396.4714286,0.021212121,0.050688705,0.0,0.0,Jul,1,1,2,3,Returning_Visitor,1,33,428.6714286,0.9696969696969697,0.0,0
3,88.0,0,0.0,7,64.0,0.0,0.022222222,0.0,0.0,Dec,3,2,1,2,New_Visitor,0,10,152.0,0.7,0.0,0
0,0.0,0,0.0,23,386.18,0.004347826,0.016521739,0.0,0.0,Jul,1,1,1,4,Returning_Visitor,0,23,386.18,1.0,0.0,0
0,0.0,0,0.0,5,29.0,0.0,0.04,0.0,0.0,Mar,2,2,7,2,Returning_Visitor,0,5,29.0,1.0,0.0,0
7,211.5,0,0.0,54,9128.283883,0.011461988,0.039251601,0.0,0.0,Mar,2,2,6,1,Returning_Visitor,0,61,9339.783883,0.8852459016393442,0.0,0
12,263.46,7,145.0,71,1683.744444,0.004878049,0.016666667,42.14163315,0.0,Oct,2,10,1,4,Returning_Visitor,0,90,2092.204444,0.7888888888888889,0.5935441288732394,0
1,5.0,0,0.0,58,2492.22402,0.008939014,0.025864237,0.0,0.0,Nov,3,2,1,2,Returning_Visitor,0,59,2497.22402,0.9830508474576272,0.0,0
19,739.1948718,1,8.0,114,4269.493146,0.001574803,0.016980377,8.466384757,0.0,Nov,2,2,2,1,Returning_Visitor,0,134,5016.6880178,0.8507462686567164,0.07426653295614036,0
0,0.0,0,0.0,19,1056.658333,0.005882353,0.041176471,0.0,0.0,Dec,1,1,1,8,Returning_Visitor,0,19,1056.658333,1.0,0.0,0
0,0.0,0,0.0,13,231.5,0.015384615,0.023076923,0.0,0.0,May,2,4,3,1,Returning_Visitor,0,13,231.5,1.0,0.0,0
0,0.0,0,0.0,3,48.0,0.066666667,0.066666667,0.0,0.0,May,1,1,1,3,Returning_Visitor,0,3,48.0,1.0,0.0,0
0,0.0,0,0.0,20,799.0619048,0.0125,0.04275,0.0,0.0,June,1,1,6,4,Returning_Visitor,0,20,799.0619048,1.0,0.0,0
0,0.0,0,0.0,5,57.0,0.0,0.04,0.0,0.6,May,2,2,3,1,Returning_Visitor,0,5,57.0,1.0,0.0,0
1,63.0,0,0.0,24,777.0,0.025,0.045833333,5.24475,0.4,May,2,2,1,13,Returning_Visitor,0,25,840.0,0.96,0.21853124999999998,0
12,203.4714286,1,0.0,220,11308.09795,0.001699507,0.012414872,0.673127586,0.8,May,2,2,5,6,Returning_Visitor,0,233,11511.5693786,0.944206008583691,0.0030596708454545454,0
2,141.0,0,0.0,10,606.6666667,0.008333333,0.026388889,36.672294,0.0,Aug,2,5,7,4,Returning_Visitor,0,12,747.6666667,0.8333333333333334,3.6672294,0
12,316.55,3,221.0,67,1564.444444,0.002631579,0.022549176,1.089771303,0.0,May,2,2,4,3,Returning_Visitor,0,82,2101.994444,0.8170731707317073,0.01626524332835821,0
1,6.0,0,0.0,14,1626.0,0.051282051,0.092307692,0.0,0.0,Nov,1,1,1,1,Returning_Visitor,0,15,1632.0,0.9333333333333333,0.0,0
9,68.4,1,6.0,30,728.8666667,0.037373737,0.063636364,0.0,0.0,Oct,2,2,3,20,Returning_Visitor,1,40,803.2666667,0.75,0.0,0
8,46.875,3,10.0,111,5358.375439,0.0,0.011957672,10.21771151,0.0,Nov,2,2,1,11,Returning_Visitor,0,122,5415.250439,0.9098360655737705,0.09205145504504506,1
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,May,2,10,3,4,Returning_Visitor,1,1,0.0,1.0,0.0,0
2,222.5,0,0.0,23,1183.9,0.04,0.058285714,0.0,0.0,Dec,2,2,6,2,Returning_Visitor,0,25,1406.4,0.92,0.0,0
0,0.0,0,0.0,7,1749.0,0.047619048,0.104761905,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,0,7,1749.0,1.0,0.0,0
2,17.33333333,0,0.0,89,3401.3,0.002222222,0.014835979,5.133911853,0.0,Nov,2,2,1,2,Returning_Visitor,1,91,3418.6333333300004,0.978021978021978,0.05768440284269663,0
3,13.0,0,0.0,28,324.7692308,0.0,0.001724138,0.0,0.0,Mar,2,2,1,6,Returning_Visitor,0,31,337.7692308,0.9032258064516129,0.0,0
17,96.16060606,5,174.7,75,2549.529127,0.011818182,0.047380485,0.0,0.0,Jul,2,2,4,4,Returning_Visitor,0,97,2820.38973306,0.7731958762886598,0.0,0
0,0.0,0,0.0,25,981.0,0.024,0.048,15.3956,0.0,May,2,4,3,1,Returning_Visitor,0,25,981.0,1.0,0.615824,1
3,44.5,4,376.5,49,1222.25,0.005185185,0.021604938,0.0,0.0,Dec,2,2,2,2,Returning_Visitor,1,56,1643.25,0.875,0.0,0
3,46.0,0,0.0,59,3478.75,0.0,0.013559322,0.0,0.0,Nov,2,10,3,1,Returning_Visitor,1,62,3524.75,0.9516129032258065,0.0,0
2,66.4,3,41.2,138,4031.561667,0.002857143,0.010238095,0.0,0.0,Nov,2,2,9,13,Returning_Visitor,0,143,4139.161667,0.965034965034965,0.0,0
3,80.0,0,0.0,32,931.5,0.008823529,0.023529412,51.11722549,0.0,May,2,2,1,1,Returning_Visitor,0,35,1011.5,0.9142857142857143,1.5974132965625,0
0,0.0,0,0.0,5,93.0,0.0,0.04,0.0,0.0,Nov,2,2,1,3,Returning_Visitor,1,5,93.0,1.0,0.0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.6,May,1,1,7,3,New_Visitor,0,1,0.0,1.0,0.0,0
0,0.0,0,0.0,9,125.25,0.0,0.033333333,0.0,0.0,Nov,2,10,4,3,Returning_Visitor,1,9,125.25,1.0,0.0,0
1,21.2,0,0.0,53,2224.633333,0.011538462,0.03514652,0.0,0.0,Aug,2,2,3,3,Returning_Visitor,0,54,2245.833333,0.9814814814814815,0.0,0
10,231.0,1,8.0,104,3486.690476,0.003301887,0.013104972,0.0,0.0,Mar,2,10,1,1,Returning_Visitor,1,115,3725.690476,0.9043478260869565,0.0,0
3,81.6,0,0.0,13,443.9,0.0,0.0125,0.0,0.0,Sep,1,1,5,5,New_Visitor,0,16,525.5,0.8125,0.0,0
0,0.0,0,0.0,29,1211.166667,0.0,0.006896552,0.0,0.0,Nov,2,2,4,2,New_Visitor,0,29,1211.166667,1.0,0.0,1
1,0.0,0,0.0,56,2627.756494,0.021052632,0.025044663,0.0,0.0,Nov,3,2,1,2,Returning_Visitor,1,57,2627.756494,0.9824561403508771,0.0,1
0,0.0,0,0.0,13,153.5833333,0.0,0.020512821,0.0,0.0,May,2,2,4,13,Returning_Visitor,0,13,153.5833333,1.0,0.0,0
4,112.875,0,0.0,6,134.675,0.0,0.037037037,0.0,0.0,Nov,1,2,1,2,Returning_Visitor,0,10,247.55,0.6,0.0,0
0,0.0,0,0.0,27,458.2560317,0.007407407,0.022222222,38.12368584,0.0,June,1,1,2,2,Returning_Visitor,0,27,458.2560317,1.0,1.4119883644444444,1
0,0.0,0,0.0,3,67.5,0.0,0.066666667,0.0,0.0,Mar,1,1,3,3,Returning_Visitor,1,3,67.5,1.0,0.0,0
3,32.2,0,0.0,81,1199.616667,0.0,0.00617284,0.0,0.0,Sep,2,2,2,1,Returning_Visitor,1,84,1231.816667,0.9642857142857143,0.0,1
2,150.6,0,0.0,86,2554.562381,0.023255814,0.041100372,0.0,0.0,Sep,2,2,1,1,Returning_Visitor,0,88,2705.162381,0.9772727272727273,0.0,0
1,19.83333333,0,0.0,17,545.0833333,0.0,0.00625,9.836358025,0.0,Nov,3,2,5,2,New_Visitor,0,18,564.91666663,0.9444444444444444,0.5786092955882353,1
1,9.0,0,0.0,5,49.0,0.0,0.05,0.0,0.0,Mar,2,2,8,1,Returning_Visitor,0,6,58.0,0.8333333333333334,0.0,0
0,0.0,0,0.0,6,99.0,0.066666667,0.083333333,0.0,0.2,May,2,2,2,2,Returning_Visitor,0,6,99.0,1.0,0.0,0
5,52.5,0,0.0,24,1365.5,0.002777778,0.03,0.0,0.0,May,2,7,7,4,Returning_Visitor,1,29,1418.0,0.8275862068965517,0.0,0
0,0.0,0,0.0,21,1686.333333,0.0,0.030952381,0.0,0.0,Mar,2,5,2,1,Returning_Visitor,0,21,1686.333333,1.0,0.0,0
4,174.8,0,0.0,16,237.5,0.0,0.011111111,0.0,0.0,Sep,3,2,4,2,New_Visitor,0,20,412.3,0.8,0.0,0
0,0.0,0,0.0,12,169.3,0.0,0.016666667,0.0,0.0,Mar,2,2,3,2,Returning_Visitor,1,12,169.3,1.0,0.0,0
1,10.0,0,0.0,14,624.4333333,0.0,0.015238095,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,0,15,634.4333333,0.9333333333333333,0.0,0
0,0.0,0,0.0,24,727.5,0.0,0.016666667,0.0,0.0,Mar,2,2,3,1,Returning_Visitor,0,24,727.5,1.0,0.0,0
0,0.0,0,0.0,14,706.5,0.0,0.007142857,0.0,0.0,Feb,2,2,5,4,Returning_Visitor,1,14,706.5,1.0,0.0,0
0,0.0,0,0.0,3,234.0,0.0,0.033333333,0.0,0.0,Mar,1,2,1,2,Returning_Visitor,1,3,234.0,1.0,0.0,0
0,0.0,0,0.0,14,655.1666667,0.0,0.007692308,0.0,0.0,May,2,2,7,4,Returning_Visitor,1,14,655.1666667,1.0,0.0,0
9,104.9857143,0,0.0,79,1926.33339,0.01533101,0.020052948,0.0,0.0,May,3,2,3,13,Returning_Visitor,0,88,2031.3191043,0.8977272727272727,0.0,0
0,0.0,0,0.0,10,103.0,0.02,0.036666667,0.0,0.0,May,2,2,1,6,Returning_Visitor,0,10,103.0,1.0,0.0,0
0,0.0,0,0.0,18,1748.0,0.047058824,0.064705882,0.0,0.0,May,1,1,1,3,Returning_Visitor,0,18,1748.0,1.0,0.0,0
4,89.5,0,0.0,3,30.0,0.0,0.033333333,0.0,0.0,May,1,1,1,2,Returning_Visitor,1,7,119.5,0.42857142857142855,0.0,0
5,61.875,0,0.0,164,4389.887512,0.001183432,0.010151043,6.664239119,0.0,Nov,2,2,1,2,Returning_Visitor,0,169,4451.762512,0.9704142011834319,0.040635604384146345,1
1,0.0,0,0.0,4,31.0,0.0,0.05,0.0,0.0,Mar,2,2,2,10,Returning_Visitor,1,5,31.0,0.8,0.0,0
0,0.0,0,0.0,9,1726.5,0.0,0.05,0.0,0.0,Dec,2,4,7,1,Returning_Visitor,0,9,1726.5,1.0,0.0,0
0,0.0,0,0.0,34,740.3071429,0.0,0.014052288,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,1,34,740.3071429,1.0,0.0,0
14,247.1363636,2,120.6666667,56,1080.266667,0.01884058,0.025355418,24.72661836,0.6,May,3,2,1,1,Returning_Visitor,0,72,1448.0696973000001,0.7777777777777778,0.44154675642857144,0
0,0.0,0,0.0,27,1871.9,0.014814815,0.020740741,0.0,0.0,Sep,1,1,1,3,Returning_Visitor,0,27,1871.9,1.0,0.0,0
4,507.3333333,2,286.6666667,114,3616.008121,0.004093567,0.013535432,0.0,0.0,Dec,3,2,9,1,Returning_Visitor,0,120,4410.008121,0.95,0.0,0
3,22.0,0,0.0,152,4251.74125,0.003947368,0.009780702,0.0,0.0,Nov,2,2,1,10,Returning_Visitor,0,155,4273.74125,0.9806451612903225,0.0,1
0,0.0,2,120.5,54,1389.216667,0.008928571,0.025119048,0.0,0.0,Dec,1,1,1,2,Returning_Visitor,0,56,1509.716667,0.9642857142857143,0.0,0
0,0.0,0,0.0,12,261.0,0.033333333,0.083333333,0.0,0.0,Mar,2,2,7,1,Returning_Visitor,0,12,261.0,1.0,0.0,0
0,0.0,0,0.0,20,806.5,0.01,0.038333333,0.0,0.6,May,2,4,1,3,Returning_Visitor,0,20,806.5,1.0,0.0,0
0,0.0,0,0.0,24,431.2,0.0125,0.055555556,0.0,0.0,Sep,1,8,2,1,Returning_Visitor,0,24,431.2,1.0,0.0,0
2,55.0,1,36.0,24,914.5060606,0.015384615,0.016666667,0.0,0.4,May,3,2,8,3,Returning_Visitor,0,27,1005.5060606,0.8888888888888888,0.0,0
0,0.0,0,0.0,14,275.1666667,0.0,0.021428571,0.0,0.0,Nov,4,2,6,3,Returning_Visitor,0,14,275.1666667,1.0,0.0,0
4,49.3,0,0.0,12,524.9692308,0.0,0.0125,0.0,0.0,Sep,2,2,5,2,New_Visitor,0,16,574.2692308,0.75,0.0,0
3,69.6,0,0.0,9,199.1333333,0.0,0.006060606,0.0,0.0,Jul,1,1,1,2,New_Visitor,0,12,268.7333333,0.75,0.0,0
6,723.5,2,410.5,5,109.0,0.0,0.015384615,0.0,0.0,Nov,2,5,2,2,Other,0,13,1243.0,0.38461538461538464,0.0,1
2,31.2,0,0.0,13,385.3,0.00625,0.027083333,0.0,0.0,Sep,1,1,1,5,Returning_Visitor,0,15,416.5,0.8666666666666667,0.0,0
8,131.0,0,0.0,32,5330.633333,0.008108108,0.051351351,0.0,0.0,Aug,2,2,2,1,Returning_Visitor,1,40,5461.633333,0.8,0.0,0
0,0.0,0,0.0,7,305.5,0.0,0.028571429,0.0,0.0,Nov,2,2,1,3,Returning_Visitor,0,7,305.5,1.0,0.0,0
0,0.0,0,0.0,10,170.0,0.04,0.1,0.0,0.0,May,2,2,6,3,Returning_Visitor,0,10,170.0,1.0,0.0,0
1,10.5,0,0.0,49,1747.125,0.027659574,0.048014184,0.0,0.2,May,2,4,1,4,Returning_Visitor,0,50,1757.625,0.98,0.0,0
0,0.0,0,0.0,17,437.1666667,0.011111111,0.033333333,0.0,0.0,Feb,2,4,1,3,Returning_Visitor,0,17,437.1666667,1.0,0.0,0
1,38.5,0,0.0,28,705.1166667,0.003703704,0.017901235,0.0,0.0,Nov,1,1,7,2,Returning_Visitor,1,29,743.6166667,0.9655172413793104,0.0,0
0,0.0,0,0.0,32,2759.633333,0.027083333,0.038541667,0.0,0.0,May,3,2,3,2,Returning_Visitor,0,32,2759.633333,1.0,0.0,0
0,0.0,2,5.0,5,122.4,0.028571429,0.042857143,0.0,0.0,Jul,3,2,2,4,Returning_Visitor,1,7,127.4,0.7142857142857143,0.0,0
0,0.0,0,0.0,9,148.3333333,0.066666667,0.088888889,0.0,0.0,Dec,2,2,3,2,Returning_Visitor,0,9,148.3333333,1.0,0.0,0
5,115.8,0,0.0,60,1516.73,0.007936508,0.01982092,0.0,0.0,Aug,2,2,4,3,Returning_Visitor,1,65,1632.53,0.9230769230769231,0.0,0
4,54.8,0,0.0,3,20.25714286,0.0,0.028571429,0.0,0.0,Aug,1,1,3,2,Returning_Visitor,0,7,75.05714286,0.42857142857142855,0.0,0
5,661.0,3,373.0,36,1381.75,0.0,0.018421053,6.812105263,0.0,May,2,4,2,4,Returning_Visitor,0,44,2415.75,0.8181818181818182,0.18922514619444444,0
0,0.0,0,0.0,16,588.3333333,0.028571429,0.067857143,0.0,0.8,May,2,6,1,2,Returning_Visitor,0,16,588.3333333,1.0,0.0,0
5,62.0,0,0.0,40,737.2619048,0.013333333,0.028888889,0.0,0.6,May,2,2,7,2,Returning_Visitor,0,45,799.2619048,0.8888888888888888,0.0,0
0,0.0,0,0.0,13,1245.25,0.0,0.015384615,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,1,13,1245.25,1.0,0.0,0
6,91.88888889,0,0.0,25,437.2222222,0.028571429,0.035,0.0,0.0,Mar,3,2,1,1,Returning_Visitor,1,31,529.11111109,0.8064516129032258,0.0,0
5,176.25,0,0.0,13,1183.05,0.0,0.0375,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,0,18,1359.3,0.7222222222222222,0.0,0
0,0.0,0,0.0,14,1404.75,0.0,0.021428571,0.0,0.0,Dec,2,2,1,2,New_Visitor,0,14,1404.75,1.0,0.0,0
0,0.0,0,0.0,2,30.0,0.0,0.05,0.0,0.0,Mar,3,2,1,9,Returning_Visitor,1,2,30.0,1.0,0.0,0
0,0.0,0,0.0,3,30.0,0.0,0.033333333,0.0,0.0,Dec,1,1,3,1,Returning_Visitor,0,3,30.0,1.0,0.0,0
0,0.0,0,0.0,3,54.5,0.0,0.066666667,0.0,0.6,May,2,4,3,2,Returning_Visitor,0,3,54.5,1.0,0.0,0
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,May,3,2,4,3,Returning_Visitor,0,2,0.0,1.0,0.0,0
7,40.5,0,0.0,39,743.0119048,0.0,0.01,0.0,0.0,May,2,2,1,3,Returning_Visitor,1,46,783.5119048,0.8478260869565217,0.0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,May,2,4,1,6,Returning_Visitor,0,1,0.0,1.0,0.0,0
6,212.0,1,9.0,10,491.0,0.0,0.004444444,0.0,0.6,May,1,1,1,2,Returning_Visitor,0,17,712.0,0.5882352941176471,0.0,0
1,0.0,0,0.0,23,579.3,0.0,0.009090909,0.0,0.0,Sep,2,2,2,2,New_Visitor,0,24,579.3,0.9583333333333334,0.0,0
3,54.5,4,472.0,14,678.5,0.0,0.010526316,0.0,0.6,May,3,2,3,2,New_Visitor,0,21,1205.0,0.6666666666666666,0.0,0
7,108.0,2,42.0,32,879.9166667,0.02195122,0.030226481,11.19263415,0.0,May,1,1,1,4,Returning_Visitor,0,41,1029.9166667,0.7804878048780488,0.3497698171875,0
